ID,cc_cons
12336,
7642,
10649,
4137,
8584,
111,
7399,
4133,
2989,
17643,
16789,
12760,
10491,
5021,
18917,
19784,
9732,
2063,
11256,
9543,
5797,
19965,
9758,
17967,
4543,
11115,
16483,
8753,
11388,
15833,
858,
17312,
12626,
12578,
1886,
12240,
4905,
1748,
7871,
4446,
9066,
7030,
6677,
13041,
9739,
18,
16280,
18178,
15278,
9198,
8290,
14789,
5200,
2119,
19329,
13896,
16471,
10189,
1349,
955,
1555,
11470,
5637,
6527,
12549,
5923,
15878,
16978,
1565,
13713,
7694,
1687,
5118,
12979,
13939,
6293,
15226,
10958,
5168,
17046,
3383,
4262,
19743,
11244,
4920,
11624,
3763,
19070,
4467,
18006,
19934,
9721,
16347,
9144,
12427,
3239,
6779,
9665,
2266,
16173,
14359,
1818,
10899,
13187,
4771,
9363,
9450,
18354,
18734,
10641,
7806,
19522,
12738,
12167,
7905,
14090,
10679,
19870,
13686,
3986,
9159,
15510,
16406,
17322,
7447,
1122,
12068,
3832,
3728,
9466,
1326,
3122,
15650,
9768,
19913,
6012,
8435,
9596,
10366,
10464,
17835,
8269,
11108,
8930,
2094,
2486,
13293,
1093,
9398,
13967,
15174,
15008,
3084,
18636,
8638,
16044,
423,
12268,
3754,
11690,
1363,
5802,
14406,
15300,
18621,
15137,
4774,
18374,
17354,
17261,
7217,
1026,
15892,
13238,
55,
7478,
6530,
12867,
15960,
15232,
10772,
452,
17089,
10031,
8786,
1372,
6006,
13200,
887,
5623,
11474,
10358,
1811,
9478,
9976,
17268,
15738,
14253,
12325,
7405,
3488,
7152,
5870,
2192,
18430,
13491,
9025,
9924,
18336,
9817,
1403,
16465,
17682,
3799,
1252,
11923,
18364,
5915,
11268,
3977,
17271,
3230,
6136,
3017,
9113,
8933,
19884,
3706,
16633,
1458,
11061,
2730,
16773,
243,
14867,
10008,
10637,
18845,
7894,
8363,
13402,
268,
17755,
12960,
19697,
4512,
11103,
13726,
3100,
5148,
7769,
9573,
2044,
0,
16264,
10757,
3913,
15385,
13387,
18408,
15010,
7930,
7142,
18892,
17808,
16110,
18327,
17763,
19013,
10638,
6481,
1009,
19083,
8832,
4823,
7920,
260,
19272,
7635,
17990,
15209,
14737,
15150,
10789,
9064,
3481,
17003,
16646,
17385,
14780,
15254,
10646,
14159,
7658,
12116,
929,
8769,
10423,
654,
9789,
11148,
18038,
19674,
8471,
7461,
3567,
6622,
16045,
3217,
13136,
13950,
156,
18714,
1919,
8275,
3860,
17075,
10083,
8256,
13049,
1000,
5202,
11531,
3460,
3240,
2371,
19021,
106,
8182,
11419,
3009,
7897,
18720,
16916,
1972,
2087,
16397,
127,
581,
4963,
1633,
11214,
5622,
7550,
9320,
1952,
13078,
8970,
17321,
4624,
15143,
4557,
18256,
2831,
233,
8310,
12418,
19950,
17557,
13592,
7810,
18687,
15183,
5811,
5109,
19799,
12704,
6635,
771,
11503,
15655,
18941,
14255,
18574,
4279,
19769,
9970,
12903,
8888,
14260,
9458,
13665,
10467,
6716,
8163,
5960,
8788,
15348,
1114,
15502,
1927,
17159,
15846,
8490,
10443,
14870,
13150,
7230,
3310,
1231,
6939,
6851,
3522,
5492,
8027,
4207,
11469,
904,
17502,
4815,
5174,
9955,
14311,
9633,
17957,
7855,
13259,
7582,
19033,
9933,
11305,
5634,
7885,
16746,
18805,
7149,
12075,
2751,
11442,
5720,
331,
7038,
11789,
9100,
4019,
1147,
19466,
14628,
4479,
17200,
2270,
10744,
13643,
7294,
9416,
2476,
494,
14507,
14691,
11254,
16685,
19826,
14170,
6280,
13753,
19501,
890,
5864,
9535,
278,
4306,
11427,
6153,
3067,
15273,
8567,
2046,
10785,
6118,
15417,
14642,
18857,
193,
9042,
1827,
10314,
15714,
3947,
551,
15621,
12076,
2470,
19173,
8384,
5877,
4651,
11750,
8486,
2333,
10441,
1730,
16003,
14395,
6887,
763,
692,
114,
933,
5443,
8738,
1768,
19562,
6620,
8015,
4555,
3861,
12824,
6221,
18149,
14668,
12601,
8100,
1550,
18304,
1178,
19429,
4430,
17286,
5332,
2731,
12916,
14899,
17919,
4015,
900,
380,
13196,
15793,
365,
18268,
7789,
18725,
91,
12265,
17867,
16447,
16154,
14551,
6483,
19290,
17359,
10469,
12362,
3120,
8402,
13439,
16645,
19052,
526,
8664,
10771,
9228,
6957,
8450,
19213,
13007,
2109,
6947,
5326,
6606,
11026,
17960,
4755,
18989,
14748,
15630,
14796,
10630,
2712,
3457,
17293,
17239,
14213,
19686,
3416,
19432,
11382,
15720,
15843,
14249,
12595,
1762,
9022,
7664,
11787,
19077,
6434,
14039,
247,
14053,
8065,
6870,
2883,
14415,
9087,
11813,
8774,
3215,
9013,
2153,
17259,
1065,
9961,
8170,
1012,
16368,
6313,
13973,
14485,
18118,
10015,
12529,
8557,
9618,
1377,
15848,
14886,
7031,
4879,
16579,
18074,
2604,
4956,
277,
2045,
6103,
5481,
13248,
7490,
7863,
9624,
676,
573,
13432,
7190,
7479,
2536,
11674,
14175,
12943,
2688,
4371,
5136,
2557,
15176,
5063,
8489,
11398,
3195,
14853,
15910,
13032,
2057,
18405,
17770,
4725,
11439,
19785,
1428,
11692,
13583,
11572,
14134,
3689,
12519,
9849,
13113,
5308,
6027,
2261,
18168,
13092,
12352,
4032,
19108,
3179,
15229,
13213,
15259,
2288,
18932,
5242,
6917,
13336,
5359,
9662,
4896,
4841,
1915,
10654,
15233,
135,
2590,
2465,
22,
12310,
17176,
9881,
1610,
9525,
3710,
14723,
9128,
1631,
7263,
9637,
12706,
14649,
1176,
4538,
2941,
2582,
14596,
7137,
1503,
102,
3452,
19871,
4762,
13638,
11583,
10309,
5607,
2713,
5753,
10460,
9157,
4108,
932,
8099,
4664,
10762,
11976,
646,
347,
5500,
17072,
896,
10858,
8394,
5077,
14339,
16007,
7189,
5041,
17364,
5550,
5321,
17833,
9446,
3041,
2140,
7487,
1777,
14878,
6516,
7974,
14022,
11403,
12067,
11167,
5975,
13485,
15557,
13298,
2965,
8046,
9245,
7270,
967,
14023,
8501,
11241,
3039,
18144,
11246,
10584,
16212,
4935,
18545,
18977,
14408,
6661,
8299,
8821,
11406,
1747,
5920,
2169,
16205,
15612,
8030,
15674,
7579,
10124,
13721,
15450,
13796,
6472,
7201,
76,
14940,
17212,
436,
4151,
9565,
14042,
6463,
12278,
8355,
13993,
13977,
14115,
19264,
11558,
15862,
18062,
8713,
2993,
18314,
15496,
9818,
7161,
13623,
5857,
13297,
7632,
10558,
14804,
9451,
13503,
15620,
18117,
108,
5708,
11105,
12457,
2081,
9068,
3155,
8730,
7439,
6122,
15188,
5297,
18782,
4442,
6510,
19978,
11077,
4840,
10319,
14678,
4593,
16291,
3891,
2867,
6558,
11437,
10270,
5805,
19234,
11587,
9120,
13958,
4212,
18210,
14463,
2241,
166,
3207,
19268,
8746,
6932,
13978,
1354,
5952,
12272,
15139,
14142,
15791,
5795,
17166,
17001,
2097,
14388,
8851,
12172,
17997,
15277,
4899,
11336,
1544,
9657,
14172,
19948,
7713,
3129,
3038,
4783,
8475,
12553,
5911,
4184,
17866,
3107,
10483,
1370,
13169,
1024,
12147,
10550,
15327,
3176,
11011,
14590,
16494,
7568,
1171,
7023,
4806,
7736,
8562,
9877,
6184,
17903,
3677,
12648,
18894,
19438,
164,
866,
810,
10370,
11954,
19564,
2255,
18539,
1219,
5040,
10840,
10706,
15003,
5688,
15446,
12409,
16989,
17165,
9723,
9888,
11533,
12141,
4971,
5458,
16322,
7656,
5460,
18981,
11884,
14096,
16952,
1433,
10579,
7667,
18974,
18476,
13131,
15692,
12582,
14017,
2131,
18996,
16549,
13128,
29,
10528,
5542,
17380,
13156,
10718,
10513,
2594,
16545,
209,
11302,
8987,
17658,
17610,
17127,
9635,
4873,
14558,
14423,
2071,
1908,
7273,
14357,
67,
1157,
4724,
10387,
6088,
8292,
10056,
12813,
16959,
835,
4443,
15358,
17506,
8572,
13647,
15832,
16198,
1795,
1379,
3935,
6872,
18126,
16148,
7059,
2092,
5477,
16283,
16777,
6818,
19085,
2309,
10465,
2157,
4837,
17925,
15912,
7378,
12422,
11410,
16426,
4247,
17098,
3357,
14823,
729,
468,
3983,
16359,
1436,
2143,
18872,
1010,
1455,
16491,
17737,
16955,
9314,
2929,
6192,
17991,
6722,
1967,
4014,
12216,
11982,
12057,
15863,
12503,
1177,
12920,
17427,
2660,
13009,
3614,
5454,
7076,
19530,
16268,
12963,
15608,
6414,
15388,
10212,
1003,
3036,
14135,
7226,
5262,
6923,
12922,
4450,
19281,
18180,
10777,
9214,
8174,
5760,
11445,
969,
14407,
3656,
8279,
7538,
16097,
9559,
14290,
7034,
10043,
6862,
17273,
15760,
8966,
14650,
19607,
19977,
958,
8469,
1346,
9511,
5383,
18897,
679,
16576,
19574,
752,
1390,
5429,
6829,
1261,
18083,
2215,
3121,
6476,
682,
5743,
14417,
11947,
12804,
8701,
12812,
18335,
2891,
13685,
1517,
628,
5519,
19046,
9688,
2774,
14906,
8057,
12321,
1330,
1495,
10806,
19818,
2102,
11130,
17699,
7613,
16717,
17863,
6994,
13071,
14299,
16266,
6253,
10457,
17899,
12248,
10826,
6580,
11597,
14358,
15652,
19286,
4919,
3600,
9344,
4131,
2242,
2225,
7668,
1264,
18899,
14429,
9403,
18741,
11208,
13170,
4535,
2296,
10065,
10868,
4765,
1944,
19220,
1674,
19549,
16208,
5645,
5943,
13039,
1424,
4415,
11010,
588,
9824,
9999,
12158,
17761,
9706,
2934,
1940,
837,
4622,
10829,
17314,
5866,
10603,
2755,
6877,
8453,
6962,
119,
398,
3409,
17047,
19304,
7265,
18279,
10908,
4931,
14452,
19988,
5844,
8230,
7221,
1814,
16728,
4801,
8482,
5719,
8141,
511,
18615,
1163,
2595,
147,
13268,
3787,
19634,
18303,
11435,
8088,
507,
13636,
1018,
2974,
7160,
16639,
12035,
7817,
6636,
10568,
10313,
16857,
14148,
11628,
19170,
3547,
14578,
1725,
5173,
3693,
2892,
13292,
13284,
6701,
3251,
1939,
6015,
7015,
9989,
19628,
16273,
11773,
10972,
18220,
15197,
36,
17227,
13768,
18330,
303,
8333,
6998,
16207,
4958,
12521,
18359,
2027,
5605,
1106,
11932,
16725,
11512,
13440,
2567,
15699,
12295,
5008,
3894,
12931,
18711,
3768,
15804,
15622,
8794,
15221,
2683,
8768,
16339,
13656,
4551,
1459,
2306,
1847,
6266,
18340,
7170,
7301,
3617,
10953,
11714,
1860,
14803,
12155,
16116,
17753,
6310,
5266,
9366,
246,
17845,
8438,
8595,
3297,
10999,
11258,
13308,
11640,
17376,
19945,
18862,
3314,
10758,
3769,
4041,
3434,
17626,
7505,
8792,
9886,
15281,
7725,
14635,
4130,
17489,
2697,
14856,
12917,
7960,
4944,
9542,
2951,
3606,
54,
8197,
18320,
3615,
13289,
3242,
8946,
10172,
3344,
4003,
16349,
18716,
18676,
15485,
18843,
18227,
5644,
4729,
986,
13677,
7651,
14056,
10193,
8164,
15590,
11269,
17777,
11885,
1882,
5954,
2314,
11117,
16637,
1955,
5981,
4782,
778,
9932,
16431,
3727,
17790,
11415,
1658,
5983,
11053,
9125,
4637,
4845,
17627,
16315,
15948,
1665,
11631,
14722,
18628,
4746,
7786,
15731,
15915,
14830,
18500,
989,
12161,
19909,
823,
1341,
7489,
11050,
9353,
2763,
15872,
11331,
14433,
6534,
10392,
12002,
2548,
10288,
4043,
19926,
14277,
15664,
87,
1217,
1742,
10845,
1771,
16453,
8484,
14,
3216,
14337,
6539,
13611,
4576,
16079,
18537,
2132,
2961,
9797,
5545,
18361,
11566,
7307,
5941,
9105,
6734,
384,
17711,
8755,
5858,
15052,
5925,
7132,
8073,
13070,
310,
10051,
140,
4653,
13765,
1318,
16727,
1050,
16037,
11520,
10985,
17284,
18525,
4999,
17962,
6225,
9394,
19141,
2537,
14054,
1852,
2249,
8054,
6238,
18129,
14541,
14234,
12340,
3666,
10427,
1902,
12532,
2303,
5304,
1460,
13350,
10970,
11980,
4621,
9041,
18682,
5369,
14574,
5413,
1531,
18157,
2133,
16800,
19702,
703,
1917,
10793,
17983,
1632,
6730,
16153,
11791,
5187,
14232,
4967,
5423,
16748,
7704,
14513,
3599,
16085,
733,
11953,
4790,
3160,
4060,
152,
3808,
9698,
3194,
15363,
6217,
14597,
13201,
14272,
16560,
4366,
13585,
9303,
19064,
15813,
15547,
6585,
2740,
14561,
8323,
3676,
979,
19247,
13091,
11963,
9483,
10936,
9049,
2917,
8215,
8371,
11304,
17129,
19295,
4321,
6897,
5159,
11637,
3272,
5003,
7064,
978,
14902,
18692,
16437,
9045,
15394,
92,
14502,
6711,
12073,
1910,
4465,
17400,
10106,
13567,
15632,
4440,
1505,
3582,
4308,
1301,
3393,
17813,
1296,
6767,
6956,
15146,
15653,
4917,
13747,
13354,
6765,
13423,
4542,
7609,
19925,
4588,
17625,
19012,
7536,
14125,
16531,
15691,
13166,
5731,
2147,
9470,
3345,
13557,
17091,
8439,
11978,
2957,
2429,
16848,
464,
11685,
8106,
15693,
16699,
11375,
14400,
13625,
15434,
15128,
18435,
6179,
10767,
3351,
15949,
14029,
17011,
3385,
4050,
1912,
4607,
9177,
6588,
14683,
2072,
13784,
2036,
19938,
605,
15460,
9272,
739,
3862,
17373,
15372,
4147,
14925,
2295,
18082,
3633,
1094,
6004,
914,
15625,
8808,
2597,
13961,
9737,
7146,
7554,
14164,
4213,
17760,
2639,
10395,
14479,
13782,
11857,
15124,
17828,
6512,
4980,
10349,
16288,
8019,
4539,
2746,
9602,
2503,
17749,
8779,
9137,
18520,
14380,
6043,
12293,
4804,
9234,
9213,
11939,
5253,
11001,
11672,
11662,
2100,
14706,
3343,
14694,
12286,
2573,
4405,
15328,
16675,
6356,
3491,
190,
14147,
11203,
6000,
7590,
14547,
11471,
3697,
15354,
8316,
17213,
17981,
1116,
8800,
9075,
8262,
6703,
5420,
17118,
3106,
17120,
12287,
9820,
16451,
4115,
3066,
4058,
19503,
19806,
12335,
16027,
19768,
13421,
6055,
17754,
6535,
10504,
11062,
6526,
3431,
5043,
9327,
13549,
14304,
18986,
4616,
19265,
11092,
18583,
6853,
8993,
4263,
3056,
2664,
13076,
11490,
7244,
6461,
9014,
7047,
8466,
10498,
11480,
13155,
6443,
13873,
10167,
6752,
5028,
9184,
9784,
9051,
11217,
7835,
17301,
19079,
2968,
19623,
11236,
7243,
12061,
4342,
18744,
690,
7394,
774,
2084,
15092,
7451,
11569,
2005,
3363,
16146,
14278,
15961,
14133,
13434,
1143,
12023,
19223,
2354,
5971,
13391,
8203,
2327,
16445,
6553,
1996,
18043,
19489,
12807,
9816,
2041,
17486,
1743,
9557,
11536,
1183,
5615,
7455,
19313,
5508,
13608,
5677,
8132,
3747,
12472,
6985,
8208,
8612,
18285,
12030,
15958,
10800,
3044,
18011,
8944,
7875,
18130,
3096,
6325,
6213,
7864,
691,
3879,
12835,
17541,
7223,
4248,
15049,
8184,
13599,
14058,
3521,
16470,
5699,
4408,
8695,
6575,
8660,
2378,
10157,
14956,
10695,
16062,
7022,
17023,
972,
14327,
10563,
12455,
6754,
12250,
4293,
15362,
5005,
8546,
14951,
677,
3918,
16903,
8417,
16908,
6772,
12906,
180,
8338,
9122,
409,
16311,
3561,
7416,
9564,
6656,
51,
9086,
8838,
88,
11043,
2450,
19565,
12794,
18997,
14413,
9182,
2040,
7796,
141,
11657,
4910,
1579,
17193,
18472,
12526,
16410,
1153,
8963,
1539,
5640,
9594,
2935,
4632,
7867,
12119,
6721,
12364,
9526,
13702,
19555,
11357,
12051,
4737,
4290,
3580,
16655,
14921,
19225,
1337,
18567,
4894,
11033,
19242,
1476,
18906,
18248,
10180,
11091,
13174,
2685,
19803,
8024,
259,
13612,
14968,
19062,
3208,
12355,
16241,
17292,
1174,
4310,
186,
18832,
16489,
17750,
18515,
6890,
15437,
17572,
3952,
6430,
13067,
10005,
6859,
5336,
2806,
12461,
3273,
6781,
9831,
499,
9074,
7276,
10345,
7338,
572,
15334,
10064,
12437,
9232,
12838,
7187,
15498,
15981,
4611,
16374,
1072,
19901,
8342,
15178,
2489,
17725,
14309,
52,
19996,
12150,
2933,
13457,
609,
14855,
1980,
8773,
16501,
9318,
16425,
19128,
9934,
107,
420,
3650,
14301,
1865,
16059,
89,
4195,
8303,
18238,
15251,
14549,
8872,
11392,
10595,
1543,
8067,
12901,
5254,
10306,
1958,
18943,
16738,
16980,
6538,
16050,
12736,
19478,
11446,
17978,
13830,
7207,
2170,
16005,
5973,
3128,
12959,
4413,
16351,
13954,
13733,
19542,
5786,
11344,
15640,
8245,
4374,
12569,
14592,
3386,
5066,
6595,
4564,
1644,
9861,
12889,
2752,
17272,
7923,
10059,
17438,
18406,
9164,
16542,
19450,
18240,
16407,
9243,
1323,
5392,
9979,
2007,
11959,
9527,
18383,
6875,
17249,
9667,
11511,
13878,
16114,
3771,
8850,
9593,
14615,
14162,
740,
14967,
5757,
17397,
16440,
6787,
4167,
10775,
15839,
5806,
11328,
13193,
13927,
2871,
4319,
7252,
10753,
4787,
1982,
12599,
4842,
5578,
10263,
19087,
3013,
730,
11894,
10544,
12004,
14481,
7095,
2231,
8009,
7055,
2803,
9648,
17757,
1166,
3887,
18114,
14284,
10445,
3886,
11969,
10126,
18066,
3816,
12129,
1485,
5434,
4386,
18457,
8021,
8947,
1619,
15423,
5194,
8045,
8391,
448,
10081,
19538,
1400,
16598,
5277,
11675,
15262,
17053,
15102,
18491,
12269,
12275,
4361,
10099,
6056,
16170,
7709,
1690,
15317,
12891,
6976,
15321,
9810,
12225,
11931,
10381,
12962,
19599,
19377,
18851,
15272,
3941,
18522,
16032,
13453,
9947,
5544,
9187,
14300,
2322,
7580,
8844,
13619,
45,
14075,
9973,
3293,
8447,
14577,
10711,
11020,
6663,
5776,
2282,
18756,
10209,
3658,
19540,
3776,
4908,
3123,
16060,
18404,
3570,
8278,
5223,
2811,
1383,
13285,
15533,
3680,
3973,
5524,
13072,
1784,
3696,
64,
3326,
14251,
3720,
15705,
3911,
5364,
1142,
1064,
12508,
11724,
5469,
13597,
7456,
19477,
224,
2362,
6878,
6934,
6327,
10304,
17786,
16937,
14567,
11123,
15988,
155,
13424,
19537,
10105,
7331,
16626,
19655,
234,
10880,
10120,
14307,
9636,
1464,
1382,
1475,
4132,
2651,
17692,
6205,
17221,
5144,
2762,
2037,
14076,
19514,
241,
668,
8312,
4585,
747,
13215,
8920,
17219,
12144,
9171,
13877,
9061,
16934,
